instance_id,source_file,source_path,seed,mode,gen,indiv,ATT,TTT,TimeLossSum,Arrivals,Teleports,k_closed,run_dir
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,0,none,5,17,798.265625,1277225.0,982689.3300000008,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed0\g005_i017
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,1,both,4,21,801.20625,1281930.0,996408.7099999991,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed1\g004_i021
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,1,init,9,9,799.808125,1279693.0,989340.3400000004,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed1\g009_i009
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,1,mutation,11,8,799.73625,1279578.0,991544.8300000004,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed1\g011_i008
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,1,none,5,4,795.89625,1273434.0,987945.4499999994,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed1\g005_i004
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,2,both,14,22,798.31,1277296.0,991399.0799999996,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed2\g014_i022
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,2,init,14,12,798.73875,1277982.0,985274.959999999,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed2\g014_i012
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,2,mutation,3,15,804.549375,1287279.0,998450.84,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed2\g003_i015
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,2,none,11,11,795.2575,1272412.0,987049.9000000006,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed2\g011_i011
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,3,both,5,5,798.275,1277240.0,990571.7600000008,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed3\g005_i005
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,3,init,13,18,801.0875,1281740.0,995213.9500000008,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed3\g013_i018
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,3,mutation,9,8,789.839375,1263743.0,979546.8399999988,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed3\g009_i008
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,3,none,2,14,799.730625,1279569.0,993715.0399999988,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed3\g002_i014
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,4,both,10,19,799.74,1279584.0,988368.5900000008,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed4\g010_i019
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,4,init,10,8,790.879375,1265407.0,979504.1400000002,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed4\g010_i008
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,4,mutation,1,7,798.90375,1278246.0,990010.1299999974,1600,,6,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed4\g001_i007
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,4,none,1,7,798.90375,1278246.0,990010.1299999974,1600,,6,D:\PSPS\runs_C_k9_2od_x0.8\none_seed4\g001_i007
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,5,both,3,20,796.33625,1274138.0,988742.69,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed5\g003_i020
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,5,init,2,11,793.750625,1270001.0,983461.1900000012,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed5\g002_i011
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,5,mutation,7,8,795.300625,1272481.0,984188.3299999991,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed5\g007_i008
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,5,none,13,18,791.5825,1266532.0,981136.2199999996,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed5\g013_i018
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,6,both,8,10,794.6,1271360.0,982368.4900000008,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed6\g008_i010
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,6,init,2,5,802.82625,1284522.0,996744.6600000006,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed6\g002_i005
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,6,mutation,14,7,797.28,1275648.0,988341.7400000008,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed6\g014_i007
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,6,none,11,10,796.338125,1274141.0,990612.4899999992,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed6\g011_i010
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,7,both,9,15,800.303125,1280485.0,994825.5800000004,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed7\g009_i015
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,7,init,8,4,804.15625,1286650.0,1001622.479999998,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed7\g008_i004
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,7,mutation,9,21,799.916875,1279867.0,994658.4300000004,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed7\g009_i021
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,7,none,3,15,802.633125,1284213.0,990254.4800000006,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed7\g003_i015
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,8,both,8,23,796.63,1274608.0,985504.45,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed8\g008_i023
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,8,init,14,10,796.711875,1274739.0,987862.1999999996,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed8\g014_i010
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,8,mutation,5,12,797.255,1275608.0,990062.1799999996,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed8\g005_i012
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,8,none,9,8,793.24125,1269186.0,983764.31,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed8\g009_i008
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,9,both,13,16,797.97875,1276766.0,993180.4199999976,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\both_seed9\g013_i016
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,9,init,9,8,795.0025,1272004.0,978470.820000001,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\init_seed9\g009_i008
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,9,mutation,6,4,797.9175,1276668.0,991119.5500000006,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\mutation_seed9\g006_i004
C_k9_2od_x0.8,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x0.8\analysis\tables\seed_best_preview.csv,9,none,11,13,789.839375,1263743.0,979546.8399999988,1600,,9,D:\PSPS\runs_C_k9_2od_x0.8\none_seed9\g011_i013
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,0,both,2,3,810.893,1621786.0,1258511.8700000013,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed0\g002_i003
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,0,init,4,9,804.854,1609708.0,1250214.3300000008,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed0\g004_i009
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,0,mutation,8,8,809.445,1618890.0,1260986.3099999966,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed0\g008_i008
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,0,none,7,8,812.559,1625118.0,1268156.8800000008,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed0\g007_i008
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,1,both,8,12,809.177,1618354.0,1257905.069999999,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed1\g008_i012
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,1,init,4,21,805.501,1611002.0,1253797.7700000005,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed1\g004_i021
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,1,mutation,5,13,809.5645,1619129.0,1258183.6200000013,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed1\g005_i013
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,1,none,12,19,813.548,1627096.0,1264146.94,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed1\g012_i019
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,2,both,7,2,807.457,1614914.0,1255303.8899999985,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed2\g007_i002
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,2,init,6,18,807.872,1615744.0,1258001.8100000017,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed2\g006_i018
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,2,mutation,6,20,802.3355,1604671.0,1244857.5599999956,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed2\g006_i020
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,2,none,10,8,810.502,1621004.0,1259557.2600000007,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed2\g010_i008
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,3,both,9,4,812.007,1624014.0,1264782.170000001,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed3\g009_i004
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,3,init,8,11,805.14,1610280.0,1249452.739999998,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed3\g008_i011
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,3,mutation,1,12,812.06,1624120.0,1266931.0400000005,2000,,2,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed3\g001_i012
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,3,none,7,8,808.754,1617508.0,1261479.65,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed3\g007_i008
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,4,both,3,13,813.689,1627378.0,1268234.240000002,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed4\g003_i013
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,4,init,6,10,804.329,1608658.0,1250678.560000002,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed4\g006_i010
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,4,mutation,13,9,808.851,1617702.0,1259640.4600000002,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed4\g013_i009
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,4,none,4,19,813.429,1626858.0,1266118.27,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed4\g004_i019
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,5,both,12,17,808.928,1617856.0,1257147.02,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed5\g012_i017
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,5,init,2,5,805.7975,1611595.0,1253668.8799999992,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed5\g002_i005
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,5,mutation,11,18,806.934,1613868.0,1254925.5099999993,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed5\g011_i018
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,5,none,11,10,810.7335,1621467.0,1261819.5999999996,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed5\g011_i010
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,6,both,1,20,805.7975,1611595.0,1253668.8799999992,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed6\g001_i020
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,6,init,1,20,805.7975,1611595.0,1253668.8799999992,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed6\g001_i020
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,6,mutation,5,13,807.411,1614822.0,1254745.1900000037,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed6\g005_i013
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,6,none,15,22,816.0555,1632111.0,1271930.2900000005,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed6\g015_i022
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,7,both,9,20,813.0475,1626095.0,1267183.6400000004,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed7\g009_i020
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,7,init,4,16,810.1965,1620393.0,1259945.2299999995,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed7\g004_i016
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,7,mutation,8,9,806.8335,1613667.0,1251866.8899999985,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed7\g008_i009
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,7,none,8,12,808.3275,1616655.0,1257537.149999998,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed7\g008_i012
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,both,11,22,812.06,1624120.0,1266931.0400000005,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\both_seed8\g011_i022
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,init,5,13,809.445,1618890.0,1260986.3099999966,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed8\g005_i013
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,mutation,9,20,812.06,1624120.0,1266931.0400000005,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed8\g009_i020
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,8,none,14,8,812.5475,1625095.0,1263483.0200000014,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed8\g014_i008
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,both,1,2,812.007,1624014.0,1264782.170000001,2000,,5,D:\PSPS\runs_C_k9_2od_x1.0\both_seed9\g001_i002
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,init,2,10,808.8005,1617601.0,1259778.8999999994,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\init_seed9\g002_i010
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,mutation,14,12,804.854,1609708.0,1250214.3300000008,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\mutation_seed9\g014_i012
C_k9_2od_x1.0,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\tables\seed_best_preview.csv,9,none,10,23,810.896,1621792.0,1259359.84,2000,,9,D:\PSPS\runs_C_k9_2od_x1.0\none_seed9\g010_i023
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,both,9,10,826.2675,1983042.0,1555410.9100000013,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed0\g009_i010
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,init,11,4,819.8833333333333,1967720.0,1534620.6899999983,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\init_seed0\g011_i004
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,mutation,6,12,824.19625,1978071.0,1548307.5800000008,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed0\g006_i012
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,0,none,6,18,827.9420833333334,1987061.0,1559160.7499999995,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\none_seed0\g006_i018
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,both,11,1,822.5620833333334,1974149.0,1539397.4599999993,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed1\g011_i001
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,init,6,14,821.9820833333333,1972757.0,1538865.5499999984,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\init_seed1\g006_i014
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,mutation,2,20,819.3729166666667,1966495.0,1538231.0799999996,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed1\g002_i020
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,1,none,1,2,821.8216666666667,1972372.0,1542081.3500000015,2400,,5,D:\PSPS\runs_C_k9_2od_x1.2\none_seed1\g001_i002
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,both,14,1,823.64875,1976757.0,1542031.8500000008,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed2\g014_i001
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,init,6,15,820.0791666666667,1968190.0,1540058.4400000025,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\init_seed2\g006_i015
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,mutation,7,15,823.4104166666667,1976185.0,1538054.3300000008,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed2\g007_i015
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,2,none,6,15,820.3283333333334,1968788.0,1539805.6899999997,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\none_seed2\g006_i015
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,both,11,19,825.2975,1980714.0,1548385.950000001,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed3\g011_i019
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,init,8,13,823.9470833333334,1977473.0,1547153.009999998,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\init_seed3\g008_i013
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,mutation,9,21,816.76125,1960227.0,1528065.4100000013,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed3\g009_i021
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,3,none,15,14,825.8875,1982130.0,1546684.870000003,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\none_seed3\g015_i014
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,both,5,11,819.8370833333333,1967609.0,1539654.2700000007,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed4\g005_i011
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,init,9,16,819.225,1966140.0,1535554.0599999994,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\init_seed4\g009_i016
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,mutation,2,10,826.1625,1982790.0,1554836.5800000003,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed4\g002_i010
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,4,none,12,15,824.645,1979148.0,1545631.7599999958,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\none_seed4\g012_i015
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,both,11,1,827.2104166666667,1985305.0,1554923.2199999986,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed5\g011_i001
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,init,8,18,820.4041666666667,1968970.0,1542123.7100000023,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\init_seed5\g008_i018
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,mutation,14,3,823.2408333333333,1975778.0,1541892.009999998,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed5\g014_i003
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,5,none,15,5,824.0545833333333,1977731.0,1545539.8300000022,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\none_seed5\g015_i005
C_k9_2od_x1.2,seed_best_preview.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\tables\seed_best_preview.csv,6,both,4,9,822.6708333333333,1974410.0,1546553.8299999945,2400,,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed6\g004_i009
