instance_id,source_file,source_path,mode,seed,gen,indiv,run_dir,Arrivals,TTT,ATT,TimeLossSum,WaitingTimeSum,RouteLengthSum,MeanSpeed,Teleports,k_closed,closed_edges,Reason,WallTimeSec,Step,MinExpectedEnd,VaporizedCnt,Demand,Score,is_valid
C_k9_2od_x1.0,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\seed_best.csv,none,6,15,22,D:\PSPS\runs_C_k9_2od_x1.0\none_seed6\g015_i022,2000,1632111.0,816.0555,1271930.2900000005,872042.0,4904727.760000027,3.0051434982057144,,9,"-E14,-E26,-E27,-E7,E25,E30,E39,E53,E58",OK,,,,,,,True
C_k9_2od_x1.0,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\seed_best.csv,none,7,8,12,D:\PSPS\runs_C_k9_2od_x1.0\none_seed7\g008_i012,2000,1616655.0,808.3275,1257537.149999998,856337.0,4890452.640000015,3.025044081761424,,9,"-E1,-E11,-E12,-E14,-E27,E11,E40,E58,E63",OK,,,,,,,True
C_k9_2od_x1.0,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\seed_best.csv,none,8,14,8,D:\PSPS\runs_C_k9_2od_x1.0\none_seed8\g014_i008,2000,1625095.0,812.5475,1263483.0200000014,864640.0,4925885.050000033,3.0311366720099646,,9,"-E14,-E16,-E26,-E38,-E50,-E63,-E9,E28,E38",OK,,,,,,,True
C_k9_2od_x1.0,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.0\analysis\seed_best.csv,none,9,10,23,D:\PSPS\runs_C_k9_2od_x1.0\none_seed9\g010_i023,2000,1621792.0,810.896,1259359.84,864939.0,4934251.800000042,3.04246894792923,,9,"-E12,-E25,-E26,-E4,-E64,E2,E23,E30,E38",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,0,9,10,D:\PSPS\runs_C_k9_2od_x1.2\both_seed0\g009_i010,2400,1983042.0,826.2675,1555410.9100000013,1067893.0,5829521.300000082,2.939686249711343,,9,"-E29,-E58,-E6,E12,E15,E16,E45,E50,E51",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,1,11,1,D:\PSPS\runs_C_k9_2od_x1.2\both_seed1\g011_i001,2400,1974149.0,822.5620833333334,1539397.4599999993,1056911.0,5926268.030000086,3.001935532728323,,9,"-E0,-E11,-E26,-E3,-E38,-E63,-E9,E110,E19",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,2,14,1,D:\PSPS\runs_C_k9_2od_x1.2\both_seed2\g014_i001,2400,1976757.0,823.64875,1542031.8500000008,1050246.0,5923198.140000087,2.996421988135156,,9,"-E1,-E20,-E25,-E3,-E64,E2,E43,E56,E6",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,3,11,19,D:\PSPS\runs_C_k9_2od_x1.2\both_seed3\g011_i019,2400,1980714.0,825.2975,1548385.950000001,1058405.0,5891068.640000048,2.9742146720829195,,9,"-E0,-E27,-E44,E11,E30,E33,E34,E4,E45",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,4,5,11,D:\PSPS\runs_C_k9_2od_x1.2\both_seed4\g005_i011,2400,1967609.0,819.8370833333333,1539654.2700000007,1055093.0,5831494.930000089,2.9637468267323888,,9,"-E11,-E4,-E44,E1,E15,E31,E45,E47,E49",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,5,11,1,D:\PSPS\runs_C_k9_2od_x1.2\both_seed5\g011_i001,2400,1985305.0,827.2104166666667,1554923.2199999986,1061993.0,5865683.290000059,2.9545502026137336,,9,"-E0,-E43,-E50,-E58,E15,E17,E25,E28,E45",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,6,4,9,D:\PSPS\runs_C_k9_2od_x1.2\both_seed6\g004_i009,2400,1974410.0,822.6708333333333,1546553.8299999945,1059804.0,5829001.810000068,2.952275267041834,,9,"-E12,-E9,E11,E15,E2,E30,E34,E45,E53",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,7,14,5,D:\PSPS\runs_C_k9_2od_x1.2\both_seed7\g014_i005,2400,1972372.0,821.8216666666667,1542081.3500000015,1064169.0,5861897.250000085,2.9720038866907887,,9,"-E11,-E35,E0,E25,E34,E53,E57,E62,E63",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,8,15,22,D:\PSPS\runs_C_k9_2od_x1.2\both_seed8\g015_i022,2400,1978546.0,824.3941666666667,1549288.5900000024,1058060.0,5848570.66000006,2.955994280648546,,9,"-E0,-E1,-E4,-E6,-E7,E110,E29,E4,E56",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,both,9,11,23,D:\PSPS\runs_C_k9_2od_x1.2\both_seed9\g011_i023,2400,1981214.0,825.5058333333334,1549080.5000000023,1059461.0,5884920.260000061,2.970360728321152,,9,"-E16,-E30,-E38,-E47,E1,E23,E25,E4,E45",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,0,11,4,D:\PSPS\runs_C_k9_2od_x1.2\init_seed0\g011_i004,2400,1967720.0,819.8833333333333,1534620.6899999983,1048475.0,5900150.620000069,2.9984706259020943,,9,"-E28,-E4,E0,E16,E17,E2,E30,E47,E6",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,1,6,14,D:\PSPS\runs_C_k9_2od_x1.2\init_seed1\g006_i014,2400,1972757.0,821.9820833333333,1538865.5499999984,1053490.0,5906109.200000075,2.9938351251573683,,9,"-E11,-E46,-E51,E0,E15,E29,E38,E4,E6",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,2,6,15,D:\PSPS\runs_C_k9_2od_x1.2\init_seed2\g006_i015,2400,1968190.0,820.0791666666667,1540058.4400000025,1048715.0,5834960.830000058,2.964632901295128,,9,"-E1,-E11,-E52,-E6,-E8,E16,E28,E45,E50",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,3,8,13,D:\PSPS\runs_C_k9_2od_x1.2\init_seed3\g008_i013,2400,1977473.0,823.9470833333334,1547153.009999998,1059178.0,5861067.160000087,2.963917666638223,,9,"-E23,-E4,-E6,-E64,E12,E16,E40,E49,E63",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,4,9,16,D:\PSPS\runs_C_k9_2od_x1.2\init_seed4\g009_i016,2400,1966140.0,819.225,1535554.0599999994,1051017.0,5865869.660000055,2.9834445461666284,,9,"-E16,-E23,-E50,E15,E38,E39,E45,E49,E56",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,5,8,18,D:\PSPS\runs_C_k9_2od_x1.2\init_seed5\g008_i018,2400,1968970.0,820.4041666666667,1542123.7100000023,1054632.0,5812652.090000071,2.9521283158199823,,9,"-E2,-E31,-E4,-E6,E2,E33,E45,E46,E49",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,6,6,21,D:\PSPS\runs_C_k9_2od_x1.2\init_seed6\g006_i021,2400,1949451.0,812.27125,1514984.9299999997,1033070.0,5917077.540000043,3.0352532790001097,,9,"-E16,-E28,-E3,-E40,-E7,-E8,E16,E34,E45",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,7,7,11,D:\PSPS\runs_C_k9_2od_x1.2\init_seed7\g007_i011,2400,1972372.0,821.8216666666667,1542081.3500000015,1064169.0,5861897.250000085,2.9720038866907887,,9,"-E11,-E21,-E23,-E27,-E35,-E47,E0,E1,E25",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,8,15,13,D:\PSPS\runs_C_k9_2od_x1.2\init_seed8\g015_i013,2400,1975273.0,823.0304166666666,1542077.079999999,1056227.0,5900320.340000059,2.9870910704495324,,9,"-E14,-E15,-E29,-E38,-E7,E15,E28,E3,E6",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,init,9,5,23,D:\PSPS\runs_C_k9_2od_x1.2\init_seed9\g005_i023,2400,1982896.0,826.2066666666667,1542772.6899999992,1046966.0,5998463.410000081,3.025102380558577,,9,"-E20,-E39,-E6,E0,E12,E19,E26,E6,E63",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,0,6,12,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed0\g006_i012,2400,1978071.0,824.19625,1548307.5800000008,1061594.0,5855431.09000008,2.9601723547840697,,9,"-E3,-E30,-E38,-E4,-E52,E28,E38,E43,E45",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,1,2,20,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed1\g002_i020,2400,1966495.0,819.3729166666667,1538231.0799999996,1056008.0,5837649.450000071,2.968555450179162,,9,"-E0,-E14,-E30,-E4,-E9,E0,E33,E45,E53",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,2,7,15,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed2\g007_i015,2400,1976185.0,823.4104166666667,1538054.3300000008,1045938.0,5970389.190000076,3.021169166854356,,9,"-E1,-E23,-E25,-E38,E0,E110,E19,E43,E6",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,3,9,21,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed3\g009_i021,2400,1960227.0,816.76125,1528065.4100000013,1040237.0,5890557.550000071,3.005038472585099,,9,"-E1,-E40,-E46,-E58,E15,E23,E4,E45,E49",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,4,2,10,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed4\g002_i010,2400,1982790.0,826.1625,1554836.5800000003,1066161.0,5830702.720000039,2.94065570231847,,9,"-E0,-E16,-E2,-E28,E0,E110,E15,E2,E21",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,5,14,3,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed5\g014_i003,2400,1975778.0,823.2408333333333,1541892.009999998,1052121.0,5911133.460000077,2.9918004249465664,,9,"-E20,-E25,-E44,E25,E28,E3,E53,E57,E6",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,6,8,11,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed6\g008_i011,2400,1968783.0,820.32625,1535150.7400000023,1048543.0,5906096.29000008,2.999871641516653,,9,"-E20,-E25,-E28,-E29,-E6,E28,E57,E6,E63",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,7,14,18,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed7\g014_i018,2400,1982568.0,826.07,1547230.3499999996,1057074.0,5928223.050000071,2.9901738805428466,,9,"-E4,E1,E25,E30,E31,E4,E47,E53,E6",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,8,8,16,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed8\g008_i016,2400,1979824.0,824.9266666666666,1548135.419999998,1062812.0,5881540.95000007,2.970739292987695,,9,"-E1,-E2,-E3,-E51,-E64,-E7,E26,E56,E63",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,mutation,9,4,12,D:\PSPS\runs_C_k9_2od_x1.2\mutation_seed9\g004_i012,2400,1975325.0,823.0520833333334,1543800.9799999988,1054225.0,5877965.680000068,2.9756954830218154,,9,"-E16,-E32,-E39,-E7,-E9,E12,E16,E25,E56",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,0,6,18,D:\PSPS\runs_C_k9_2od_x1.2\none_seed0\g006_i018,2400,1987061.0,827.9420833333334,1559160.7499999995,1071961.0,5828212.980000065,2.9330820644157702,,9,"-E1,-E15,-E28,-E8,E16,E3,E34,E39,E51",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,1,1,2,D:\PSPS\runs_C_k9_2od_x1.2\none_seed1\g001_i002,2400,1972372.0,821.8216666666667,1542081.3500000015,1064169.0,5861897.250000085,2.9720038866907887,,5,"-E11,-E35,E25,E28,E56",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,2,6,15,D:\PSPS\runs_C_k9_2od_x1.2\none_seed2\g006_i015,2400,1968788.0,820.3283333333334,1539805.6899999997,1051581.0,5847090.530000073,2.969893421739706,,9,"-E27,-E35,-E6,E11,E17,E31,E34,E45,E53",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,3,15,14,D:\PSPS\runs_C_k9_2od_x1.2\none_seed3\g015_i014,2400,1982130.0,825.8875,1546684.870000003,1064576.0,5935246.390000101,2.994377962091337,,9,"-E19,-E2,-E43,-E51,-E9,E19,E30,E34,E43",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,4,12,15,D:\PSPS\runs_C_k9_2od_x1.2\none_seed4\g012_i015,2400,1979148.0,824.645,1545631.7599999958,1052551.0,5907305.84000007,2.984772154482671,,9,"-E17,-E31,-E40,-E47,-E7,E14,E15,E45,E50",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,5,15,5,D:\PSPS\runs_C_k9_2od_x1.2\none_seed5\g015_i005,2400,1977731.0,824.0545833333333,1545539.8300000022,1058149.0,5884986.980000071,2.975625593167156,,9,"-E2,-E20,-E31,E14,E16,E17,E2,E33,E45",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,6,15,22,D:\PSPS\runs_C_k9_2od_x1.2\none_seed6\g015_i022,2400,1972411.0,821.8379166666666,1543130.8900000053,1056986.0,5845817.910000076,2.9637929975041084,,9,"-E11,-E17,-E38,-E52,-E9,E1,E11,E17,E58",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,7,2,13,D:\PSPS\runs_C_k9_2od_x1.2\none_seed7\g002_i013,2400,1984307.0,826.7945833333333,1549764.1600000008,1056424.0,5921298.050000058,2.9840634790886984,,9,"-E21,-E40,-E47,-E8,-E9,E21,E28,E29,E62",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,8,2,11,D:\PSPS\runs_C_k9_2od_x1.2\none_seed8\g002_i011,2400,1972395.0,821.83125,1542439.8700000015,1059128.0,5858468.24000008,2.9702307296459787,,9,"-E16,-E20,-E28,-E38,E11,E32,E4,E52,E53",OK,,,,,,,True
C_k9_2od_x1.2,seed_best.csv,D:\PSPS\runs_C_k9_2od_x1.2\analysis\seed_best.csv,none,9,2,10,D:\PSPS\runs_C_k9_2od_x1.2\none_seed9\g002_i010,2400,1973764.0,822.4016666666666,1541516.1200000015,1050881.0,5887450.790000076,2.982854480069592,,9,"-E11,-E14,-E21,-E23,-E27,-E31,-E39,E0,E47",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,0,11,8,D:\PSPS\runs_C_k9_3od_x0.8\both_seed0\g011_i008,1600,723214.0,452.00875,466372.6100000007,337914.0,3502469.5700000133,4.842922800167051,,9,"-E15,-E19,-E39,-E4,E26,E4,E40,E58,E63",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,1,14,1,D:\PSPS\runs_C_k9_3od_x0.8\both_seed1\g014_i001,1600,715342.0,447.08875,458050.5400000003,331371.0,3507768.600000012,4.903624560000687,,9,"-E23,-E3,-E4,-E44,-E47,-E7,E4,E45,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,2,7,10,D:\PSPS\runs_C_k9_3od_x0.8\both_seed2\g007_i010,1600,706470.0,441.54375,450090.77,323259.0,3495666.770000012,4.948075318131006,,9,"-E19,-E3,E0,E21,E28,E31,E32,E51,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,3,13,11,D:\PSPS\runs_C_k9_3od_x0.8\both_seed3\g013_i011,1600,703621.0,439.763125,444437.6099999997,321490.0,3536954.200000012,5.0267888536584495,,9,"-E30,-E32,-E53,-E7,E19,E23,E26,E6,E7",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,4,11,16,D:\PSPS\runs_C_k9_3od_x0.8\both_seed4\g011_i016,1600,712414.0,445.25875,454638.1199999997,327522.0,3513626.930000028,4.93200151877985,,9,"-E14,-E26,-E3,-E44,-E47,E3,E51,E6,E64",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,5,9,10,D:\PSPS\runs_C_k9_3od_x0.8\both_seed5\g009_i010,1600,717761.0,448.600625,459792.280000001,333183.0,3518158.340000017,4.901573560001195,,9,"-E0,-E12,-E26,E0,E14,E3,E47,E57,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,6,5,7,D:\PSPS\runs_C_k9_3od_x0.8\both_seed6\g005_i007,1600,702020.0,438.7625,446966.42000000033,323030.0,3478737.7599999867,4.955325717216015,,9,"-E16,-E17,-E63,-E64,E110,E30,E57,E6,E9",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,7,7,20,D:\PSPS\runs_C_k9_3od_x0.8\both_seed7\g007_i020,1600,710215.0,443.884375,452348.2500000003,327564.0,3514848.0700000096,4.948991601134881,,9,"-E28,-E4,-E43,-E50,-E52,E0,E1,E31,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,8,15,17,D:\PSPS\runs_C_k9_3od_x0.8\both_seed8\g015_i017,1600,713598.0,445.99875,457007.36000000045,330967.0,3500071.5300000045,4.904822505107924,,9,"-E0,-E19,-E29,-E30,-E31,-E8,E0,E28,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,both,9,5,13,D:\PSPS\runs_C_k9_3od_x0.8\both_seed9\g005_i013,1600,715552.0,447.22,459918.2399999997,333236.0,3484867.660000004,4.870180867358353,,9,"-E17,-E45,-E47,E11,E3,E31,E40,E52,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,0,12,1,D:\PSPS\runs_C_k9_3od_x0.8\init_seed0\g012_i001,1600,717442.0,448.40125,458651.6700000008,333689.0,3531434.4400000144,4.922257743483117,,9,"-E11,-E14,-E17,-E40,-E58,-E7,E57,E59,E7",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,1,15,6,D:\PSPS\runs_C_k9_3od_x0.8\init_seed1\g015_i006,1600,703674.0,439.79625,444741.2100000007,322548.0,3532069.12000003,5.019467992280559,,9,"-E11,-E17,-E23,-E44,E19,E3,E31,E45,E9",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,2,4,8,D:\PSPS\runs_C_k9_3od_x0.8\init_seed2\g004_i008,1600,713809.0,446.130625,457664.3399999997,332006.0,3493261.0200000163,4.893831571190636,,9,"-E19,-E25,-E6,-E63,-E64,E43,E45,E57,E63",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,3,14,19,D:\PSPS\runs_C_k9_3od_x0.8\init_seed3\g014_i019,1600,715162.0,446.97625,455192.4999999996,328167.0,3542770.640000028,4.953801572231226,,9,"-E11,-E4,-E52,-E63,E1,E15,E16,E39,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,4,9,7,D:\PSPS\runs_C_k9_3od_x0.8\init_seed4\g009_i007,1600,684634.0,427.89625,424511.6800000002,303690.0,3548232.5100000137,5.182670609405922,,9,"-E26,-E35,-E63,-E8,E19,E27,E46,E6,E7",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,5,10,4,D:\PSPS\runs_C_k9_3od_x0.8\init_seed5\g010_i004,1600,716344.0,447.715,455121.4900000003,328426.0,3561990.040000012,4.97245742269079,,9,"-E28,-E35,-E64,E23,E25,E3,E33,E64,E7",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,6,12,4,D:\PSPS\runs_C_k9_3od_x0.8\init_seed6\g012_i004,1600,708135.0,442.584375,451297.16999999975,326198.0,3501872.800000008,4.94520508095209,,9,"-E17,-E4,-E47,E26,E45,E47,E56,E6,E64",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,7,7,17,D:\PSPS\runs_C_k9_3od_x0.8\init_seed7\g007_i017,1600,696490.0,435.30625,441053.15,317739.0,3483295.290000012,5.001213642694097,,9,"-E15,-E2,-E51,E3,E33,E49,E50,E6,E64",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,8,13,9,D:\PSPS\runs_C_k9_3od_x0.8\init_seed8\g013_i009,1600,697226.0,435.76625,441696.0899999999,317654.0,3481850.4500000053,4.993862033257517,,9,"-E14,-E23,-E47,-E8,E0,E29,E30,E34,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,init,9,3,14,D:\PSPS\runs_C_k9_3od_x0.8\init_seed9\g003_i014,1600,711235.0,444.521875,448272.8499999996,325096.0,3582660.310000023,5.037238479546174,,9,"-E12,-E21,-E46,-E58,-E8,E16,E28,E7,E9",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,mutation,0,12,16,D:\PSPS\runs_C_k9_3od_x0.8\mutation_seed0\g012_i016,1600,721578.0,450.98625,466357.2499999998,339205.0,3478406.880000011,4.8205556156091385,,9,"-E1,-E32,-E4,E110,E23,E30,E47,E56,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,mutation,1,6,22,D:\PSPS\runs_C_k9_3od_x0.8\mutation_seed1\g006_i022,1600,722199.0,451.374375,465643.35999999935,335927.0,3497562.240000019,4.842934205115236,,9,"-E47,E16,E27,E3,E30,E49,E50,E6,E64",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,mutation,2,8,19,D:\PSPS\runs_C_k9_3od_x0.8\mutation_seed2\g008_i019,1600,718725.0,449.203125,456180.22000000015,330368.0,3577823.12,4.978014010922119,,9,"-E0,-E14,-E19,-E3,-E50,-E51,-E7,E0,E28",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,mutation,3,8,17,D:\PSPS\runs_C_k9_3od_x0.8\mutation_seed3\g008_i017,1600,704851.0,440.531875,443850.9400000009,318263.0,3558862.4300000165,5.049098930128519,,9,"-E14,-E21,E19,E21,E29,E46,E47,E52,E6",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,mutation,4,11,10,D:\PSPS\runs_C_k9_3od_x0.8\mutation_seed4\g011_i010,1600,698637.0,436.648125,438003.2000000003,317945.0,3557019.53000002,5.091370096344767,,9,"-E14,-E19,-E35,-E40,-E64,E11,E17,E56,E7",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,mutation,5,3,18,D:\PSPS\runs_C_k9_3od_x0.8\mutation_seed5\g003_i018,1600,709059.0,443.161875,449443.13,324649.0,3539927.0000000075,4.992429402912885,,9,"-E1,-E17,-E28,-E40,-E51,E14,E2,E39,E63",OK,,,,,,,True
C_k9_3od_x0.8,seed_best.csv,D:\PSPS\runs_C_k9_3od_x0.8\analysis\seed_best.csv,mutation,6,12,15,D:\PSPS\runs_C_k9_3od_x0.8\mutation_seed6\g012_i015,1600,725996.0,453.7475,463192.84000000014,336314.0,3583756.41000001,4.936330792456171,,9,"-E0,-E1,-E39,-E6,E15,E21,E29,E31,E7",OK,,,,,,,True
