gen,best_pred,mean_pred
178,-521.435605,-523.853956
179,-521.435605,-523.967994
180,-521.435605,-523.842023
181,-521.435605,-523.596204
182,-521.435605,-523.926464
183,-521.435605,-523.546028
184,-521.435605,-523.505725
185,-521.435605,-523.852880
186,-521.435605,-523.945932
187,-521.435605,-523.774186
188,-521.435605,-523.814184
189,-521.435605,-523.629501
190,-521.435605,-523.465861
191,-521.435605,-523.527039
192,-521.435605,-523.505496
193,-521.435605,-523.651749
194,-521.435605,-523.818524
195,-521.435605,-524.003409
196,-521.435605,-523.637998
197,-521.435605,-523.884864
198,-521.435605,-523.871098
199,-521.435605,-524.047808
200,-521.435605,-524.117249
