gen,best_pred,mean_pred
117,-521.801616,-523.772283
118,-521.801616,-523.678305
119,-521.801616,-524.217777
120,-521.801616,-523.987935
121,-521.801616,-523.883939
122,-521.801616,-523.957927
123,-521.801616,-523.860492
124,-521.801616,-523.802576
125,-521.801616,-523.752809
126,-521.801616,-523.828083
127,-521.801616,-523.641026
128,-521.801616,-523.566400
129,-521.801616,-523.534116
130,-521.801616,-523.497246
131,-521.801616,-523.686176
132,-521.641661,-523.815622
133,-521.641661,-523.708865
134,-521.641661,-523.780383
135,-521.641661,-523.893030
136,-521.641661,-524.271960
137,-521.641661,-523.979876
138,-521.641661,-524.154354
139,-521.641661,-523.907593
140,-521.641661,-523.749598
141,-521.641661,-523.970182
142,-521.641661,-523.994387
143,-521.641661,-523.939178
144,-521.641661,-523.507909
145,-521.641661,-523.559130
146,-521.641661,-523.927553
147,-521.641661,-523.580023
148,-521.641661,-523.689699
149,-521.641661,-523.783372
150,-521.641661,-523.943834
151,-521.641661,-523.930801
152,-521.641661,-523.617034
153,-521.635409,-523.734759
154,-521.635409,-523.772380
155,-521.635409,-523.865509
156,-521.635409,-523.963973
157,-521.635409,-523.956891
158,-521.635409,-524.206528
159,-521.635409,-523.818633
160,-521.635409,-524.043799
161,-521.635409,-523.764463
162,-521.635409,-523.824032
163,-521.635409,-523.728870
164,-521.635409,-523.578805
165,-521.635409,-523.520119
166,-521.635409,-523.693725
167,-521.635409,-523.936566
168,-521.635409,-523.843249
169,-521.635409,-523.850115
170,-521.635409,-523.692537
171,-521.635409,-523.558521
172,-521.635409,-523.956863
173,-521.635409,-524.004079
174,-521.635409,-523.773309
175,-521.635409,-524.055775
176,-521.635409,-523.867786
177,-521.635409,-523.664441
178,-521.635409,-523.586104
179,-521.635409,-523.904211
180,-521.635409,-523.764983
181,-521.635409,-523.841600
182,-521.635409,-523.845255
183,-521.635409,-523.810961
184,-521.635409,-523.656888
185,-521.635409,-523.772684
186,-521.635409,-523.691802
187,-521.635409,-523.757361
188,-521.635409,-523.573754
189,-521.635409,-523.824392
190,-521.635409,-523.725093
191,-521.635409,-523.908025
192,-521.635409,-523.752150
193,-521.635409,-523.401529
194,-521.635409,-523.446778
195,-521.635409,-523.312778
196,-521.635409,-523.474988
197,-521.635409,-523.701691
198,-521.635409,-523.763788
199,-521.635409,-523.797574
200,-521.635409,-523.893053
