gen,best_pred,mean_pred
74,-274.047811,-297.821981
75,-274.047811,-296.301032
76,-274.047811,-297.952961
77,-274.047811,-298.590016
78,-274.047811,-298.487173
79,-274.047811,-295.572537
80,-274.047811,-293.763070
81,-267.686732,-293.775391
82,-267.686732,-294.270412
83,-267.686732,-295.722200
84,-267.686732,-293.795503
85,-267.686732,-294.345166
86,-267.686732,-292.023219
87,-267.686732,-295.781517
88,-267.686732,-294.787934
89,-267.686732,-297.075583
90,-267.686732,-296.473446
91,-267.686732,-294.901876
92,-267.686732,-293.311234
93,-267.686732,-292.483222
94,-267.686732,-291.594194
95,-267.686732,-290.927035
96,-267.686732,-296.246477
97,-267.686732,-296.266694
98,-267.686732,-294.591244
99,-267.686732,-294.520384
100,-267.686732,-293.314528
101,-267.686732,-296.057419
102,-267.686732,-298.007801
103,-267.686732,-293.910810
104,-267.686732,-297.206486
105,-267.686732,-296.858619
106,-267.686732,-295.894487
107,-267.686732,-296.846945
108,-267.686732,-296.304209
109,-267.686732,-296.686281
110,-267.686732,-298.961661
111,-267.686732,-296.572091
112,-267.686732,-298.849169
113,-267.686732,-297.896619
114,-267.686732,-297.510368
115,-267.686732,-296.027627
116,-267.686732,-297.823486
117,-267.686732,-297.259017
118,-267.686732,-296.035707
119,-267.686732,-296.324973
120,-267.686732,-298.641665
121,-267.686732,-299.263134
122,-267.686732,-299.247618
123,-267.686732,-297.639636
124,-267.686732,-296.992706
125,-267.686732,-296.698878
126,-267.686732,-297.220582
127,-267.686732,-298.340419
128,-267.686732,-300.410223
129,-267.686732,-298.474071
130,-267.686732,-296.369214
131,-267.686732,-299.583782
132,-267.686732,-300.500289
133,-267.686732,-299.507294
134,-267.686732,-296.905519
135,-267.686732,-298.884457
136,-267.686732,-297.121615
137,-267.686732,-294.586695
138,-267.686732,-294.376857
139,-267.686732,-295.581878
140,-267.686732,-295.984021
141,-267.686732,-292.923622
142,-267.686732,-293.123195
143,-267.686732,-294.201200
144,-267.686732,-294.984310
145,-267.686732,-299.369161
146,-267.686732,-300.486153
147,-267.686732,-299.325462
148,-267.686732,-296.796135
149,-267.686732,-298.418971
150,-267.686732,-298.796623
151,-267.686732,-296.235461
152,-267.686732,-295.858532
153,-267.686732,-296.809153
154,-267.686732,-296.458416
155,-267.686732,-295.908429
156,-267.686732,-294.509226
157,-267.686732,-297.906193
158,-267.686732,-297.187128
159,-267.686732,-296.730798
160,-267.686732,-299.929143
161,-267.686732,-296.547483
162,-267.686732,-294.515372
163,-267.686732,-295.057540
164,-267.686732,-297.704924
165,-267.686732,-299.177193
166,-267.686732,-295.387708
167,-267.686732,-293.151413
168,-267.686732,-294.065352
169,-267.686732,-295.646397
170,-267.686732,-297.540187
171,-267.686732,-295.827810
172,-267.686732,-297.946984
173,-267.686732,-298.127872
174,-267.686732,-298.712529
175,-267.686732,-297.501380
176,-267.686732,-296.613664
177,-267.686732,-295.910268
178,-267.686732,-296.749919
179,-267.686732,-296.767132
180,-267.686732,-296.400508
181,-267.686732,-298.065571
182,-267.686732,-295.633597
183,-267.686732,-296.482654
184,-267.686732,-296.879022
185,-267.686732,-296.057191
186,-267.686732,-295.652127
187,-267.686732,-298.252532
188,-267.686732,-297.646902
189,-267.686732,-298.216499
190,-267.686732,-296.409936
191,-267.686732,-296.957139
192,-267.686732,-295.105374
193,-267.686732,-297.904052
194,-267.686732,-298.978929
195,-267.686732,-298.391899
196,-267.686732,-296.317751
197,-267.686732,-297.006369
198,-267.686732,-296.838903
199,-267.686732,-300.726063
200,-267.686732,-299.977391
