instance_id,mode,seed,att_multi,att_default
C_k9_2od_x1.2,none,8,852.756,821.83125
C_k9_2od_x1.2,none,9,845.0855833333333,822.4016666666666
C_k9_3od_x0.8,both,0,491.440375,452.00875
C_k9_3od_x0.8,both,1,475.649125,447.08875
C_k9_3od_x0.8,both,2,481.10599999999994,441.54375
C_k9_3od_x0.8,both,3,490.834875,439.763125
C_k9_3od_x0.8,both,4,490.44875,445.25875
C_k9_3od_x0.8,both,5,476.53387499999997,448.600625
C_k9_3od_x0.8,both,6,482.26887500000004,438.7625
C_k9_3od_x0.8,both,7,479.34274999999997,443.884375
C_k9_3od_x0.8,both,8,485.61262500000004,445.99875
C_k9_3od_x0.8,both,9,476.38187500000004,447.22
C_k9_3od_x0.8,init,0,485.142875,448.40125
C_k9_3od_x0.8,init,1,474.615375,439.79625
C_k9_3od_x0.8,init,2,477.10737499999993,446.130625
C_k9_3od_x0.8,init,3,497.053125,446.97625
C_k9_3od_x0.8,init,4,474.11025,427.89625
C_k9_3od_x0.8,init,5,478.288,447.715
C_k9_3od_x0.8,init,6,477.17325,442.584375
C_k9_3od_x0.8,init,7,489.94612500000005,435.30625
C_k9_3od_x0.8,init,8,478.87524999999994,435.76625
C_k9_3od_x0.8,init,9,459.63649999999996,444.521875
C_k9_3od_x0.8,mutation,0,479.56000000000006,450.98625
C_k9_3od_x0.8,mutation,1,484.98112499999996,451.374375
C_k9_3od_x0.8,mutation,2,491.94974999999994,449.203125
C_k9_3od_x0.8,mutation,3,492.40275,440.531875
C_k9_3od_x0.8,mutation,4,480.4016250000001,436.648125
C_k9_3od_x0.8,mutation,5,476.77975,443.161875
C_k9_3od_x0.8,mutation,6,480.57262499999996,453.7475
C_k9_3od_x0.8,mutation,7,482.354875,452.0875
C_k9_3od_x0.8,mutation,8,484.60112499999997,451.798125
C_k9_3od_x0.8,mutation,9,495.16262500000005,445.68
C_k9_3od_x0.8,none,0,472.27962499999995,447.88875
C_k9_3od_x0.8,none,1,471.976875,446.179375
C_k9_3od_x0.8,none,2,489.816125,430.4125
C_k9_3od_x0.8,none,3,490.82425,440.509375
C_k9_3od_x0.8,none,4,466.07975,432.57
C_k9_3od_x0.8,none,5,467.90562500000004,448.00375
C_k9_3od_x0.8,none,6,490.135625,439.33125
C_k9_3od_x0.8,none,7,485.523625,444.590625
C_k9_3od_x0.8,none,8,467.995625,451.489375
C_k9_3od_x0.8,none,9,463.37162500000005,445.49125
C_k9_3od_x1.0,both,0,622.823,582.09
C_k9_3od_x1.0,both,1,620.0192999999999,577.975
C_k9_3od_x1.0,both,2,633.0133,589.0665
C_k9_3od_x1.0,both,3,612.4819,569.246
C_k9_3od_x1.0,both,4,626.4562,567.579
C_k9_3od_x1.0,both,5,630.6189,592.2255
C_k9_3od_x1.0,both,6,642.4911,577.4035
C_k9_3od_x1.0,both,7,637.3857,577.9825
C_k9_3od_x1.0,both,8,630.1099,582.8625
C_k9_3od_x1.0,both,9,638.0661,588.061
C_k9_3od_x1.0,init,0,622.2594,589.691
C_k9_3od_x1.0,init,1,659.6288000000001,588.4975
C_k9_3od_x1.0,init,2,630.7583,592.2255
C_k9_3od_x1.0,init,3,648.0404,589.0345
C_k9_3od_x1.0,init,4,629.5773,592.833
C_k9_3od_x1.0,init,5,633.2733000000001,591.4935
C_k9_3od_x1.0,init,6,631.3846,589.5975
C_k9_3od_x1.0,init,7,609.3957,577.7415
C_k9_3od_x1.0,init,8,610.3493,582.242
C_k9_3od_x1.0,init,9,648.9927,590.9515
C_k9_3od_x1.0,mutation,0,632.9809,591.8235
C_k9_3od_x1.0,mutation,1,617.0751,588.842
C_k9_3od_x1.0,mutation,2,620.0238,591.33
C_k9_3od_x1.0,mutation,3,639.2091,584.89
C_k9_3od_x1.0,mutation,4,622.9512,579.127
C_k9_3od_x1.0,mutation,5,653.7419,579.6315
C_k9_3od_x1.0,mutation,6,629.4300000000001,589.918
C_k9_3od_x1.0,mutation,7,618.8309,588.143
C_k9_3od_x1.0,mutation,8,620.8306,583.637
C_k9_3od_x1.0,mutation,9,629.8054,587.8205
C_k9_3od_x1.0,none,0,622.3361,589.869
C_k9_3od_x1.0,none,1,627.7082,592.3035
C_k9_3od_x1.0,none,2,631.7375,577.4795
C_k9_3od_x1.0,none,3,619.63,590.729
C_k9_3od_x1.0,none,4,631.9155,577.788
C_k9_3od_x1.0,none,5,606.9294,579.063
C_k9_3od_x1.0,none,6,637.7101,585.4265
C_k9_3od_x1.0,none,7,641.3507,579.7685
C_k9_3od_x1.0,none,8,630.6170999999999,592.2255
C_k9_3od_x1.0,none,9,603.2823000000001,578.4645
C_k9_3od_x1.2,both,0,698.5118333333332,671.6145833333334
C_k9_3od_x1.2,both,1,718.2780833333334,673.8191666666667
C_k9_3od_x1.2,both,2,717.17825,674.43875
C_k9_3od_x1.2,both,3,705.13125,665.4433333333334
C_k9_3od_x1.2,both,4,698.3479166666667,665.9129166666667
C_k9_3od_x1.2,both,5,695.26525,671.0991666666666
C_k9_3od_x1.2,both,6,696.5983333333334,668.74
C_k9_3od_x1.2,both,7,706.0703333333333,667.1954166666667
C_k9_3od_x1.2,both,8,691.3255833333334,669.1191666666666
C_k9_3od_x1.2,both,9,708.27975,670.1608333333334
C_k9_3od_x1.2,init,0,695.1653333333334,668.1383333333333
C_k9_3od_x1.2,init,1,699.6083333333333,667.3466666666667
C_k9_3od_x1.2,init,2,694.9033333333333,671.8120833333334
C_k9_3od_x1.2,init,3,692.168,670.8516666666667
C_k9_3od_x1.2,init,4,686.6975,672.1854166666667
C_k9_3od_x1.2,init,5,697.9596666666666,673.5604166666667
C_k9_3od_x1.2,init,6,706.02775,667.4591666666666
C_k9_3od_x1.2,init,7,697.0676666666666,672.7458333333333
C_k9_3od_x1.2,init,8,705.0201666666666,673.7258333333333
C_k9_3od_x1.2,init,9,708.545,671.34125
C_k9_3od_x1.2,mutation,0,704.4866666666667,672.6883333333334
C_k9_3od_x1.2,mutation,1,697.5169166666667,671.6395833333333
C_k9_3od_x1.2,mutation,2,703.1681666666666,670.0404166666667
C_k9_3od_x1.2,mutation,3,688.633,665.78
C_k9_3od_x1.2,mutation,4,692.0709166666667,667.2154166666667
C_k9_3od_x1.2,mutation,5,700.2529999999999,661.6558333333334
C_k9_3od_x1.2,mutation,6,696.9278333333334,664.81625
C_k9_3od_x1.2,mutation,7,698.6349166666666,668.9920833333333
C_k9_3od_x1.2,mutation,8,699.3435,672.6904166666667
C_k9_3od_x1.2,mutation,9,701.0776666666667,668.8441666666666
C_k9_3od_x1.2,none,0,697.2815833333333,676.62375
C_k9_3od_x1.2,none,1,712.81875,679.4766666666667
C_k9_3od_x1.2,none,2,701.205,671.9195833333333
C_k9_3od_x1.2,none,3,698.2280833333333,668.1433333333333
C_k9_3od_x1.2,none,4,702.1760833333334,670.8058333333333
C_k9_3od_x1.2,none,5,696.6075,664.1995833333333
C_k9_3od_x1.2,none,6,692.3770000000001,668.7725
C_k9_3od_x1.2,none,7,699.3518333333334,674.5316666666666
C_k9_3od_x1.2,none,8,702.3183333333334,672.2779166666667
C_k9_3od_x1.2,none,9,692.9723333333334,672.0220833333333
D_k9_1od_x0.8,both,0,526.324,514.259375
D_k9_1od_x0.8,both,1,526.2120000000001,513.570625
D_k9_1od_x0.8,both,2,523.213375,517.293125
D_k9_1od_x0.8,both,3,524.313375,511.525
D_k9_1od_x0.8,both,4,522.91775,515.598125
D_k9_1od_x0.8,both,5,524.7686249999999,510.858125
D_k9_1od_x0.8,both,6,525.446375,512.134375
D_k9_1od_x0.8,both,7,525.3765000000001,512.140625
D_k9_1od_x0.8,both,8,524.04725,514.881875
D_k9_1od_x0.8,both,9,521.094125,511.730625
D_k9_1od_x0.8,init,0,527.923,517.275625
D_k9_1od_x0.8,init,1,526.460375,516.795
D_k9_1od_x0.8,init,2,526.02075,516.81125
D_k9_1od_x0.8,init,3,524.001125,510.615
D_k9_1od_x0.8,init,4,530.853875,513.99875
D_k9_1od_x0.8,init,5,530.853875,513.99875
D_k9_1od_x0.8,init,6,522.925125,511.345
D_k9_1od_x0.8,init,7,524.111125,513.105
D_k9_1od_x0.8,init,8,523.216625,509.715
D_k9_1od_x0.8,init,9,527.9613750000001,512.139375
D_k9_1od_x0.8,mutation,0,529.156875,516.484375
D_k9_1od_x0.8,mutation,1,525.446375,512.134375
D_k9_1od_x0.8,mutation,2,524.3207500000001,510.858125
D_k9_1od_x0.8,mutation,3,527.775875,516.575625
D_k9_1od_x0.8,mutation,4,527.7635,514.00125
D_k9_1od_x0.8,mutation,5,528.561625,516.951875
D_k9_1od_x0.8,mutation,6,520.6585,512.0175
D_k9_1od_x0.8,mutation,7,523.216625,509.715
D_k9_1od_x0.8,mutation,8,523.754,511.7125
D_k9_1od_x0.8,mutation,9,525.446375,512.139375
D_k9_1od_x0.8,none,0,525.446375,512.139375
D_k9_1od_x0.8,none,1,528.41925,514.868125
D_k9_1od_x0.8,none,2,527.00675,511.4375
D_k9_1od_x0.8,none,3,525.5440000000001,512.139375
D_k9_1od_x0.8,none,4,528.77275,516.795
D_k9_1od_x0.8,none,5,525.446375,512.134375
D_k9_1od_x0.8,none,6,524.8645,510.128125
D_k9_1od_x0.8,none,7,525.446375,512.139375
D_k9_1od_x0.8,none,8,524.3207500000001,510.858125
D_k9_1od_x0.8,none,9,522.9976250000001,513.084375
D_k9_1od_x1.0,both,0,526.296,513.094
D_k9_1od_x1.0,both,1,521.6282,515.601
D_k9_1od_x1.0,both,2,522.358,514.722
D_k9_1od_x1.0,both,3,524.4381999999999,513.019
D_k9_1od_x1.0,both,4,524.3637,513.019
D_k9_1od_x1.0,both,5,524.3637,513.019
D_k9_1od_x1.0,both,6,524.3637,513.019
D_k9_1od_x1.0,both,7,528.1958999999999,515.529
D_k9_1od_x1.0,both,8,525.0534,517.7915
D_k9_1od_x1.0,both,9,521.7648999999999,515.2335
D_k9_1od_x1.0,init,0,527.9273000000001,516.527
D_k9_1od_x1.0,init,1,527.7902,515.774
D_k9_1od_x1.0,init,2,531.564,514.831
D_k9_1od_x1.0,init,3,525.7156,520.202
D_k9_1od_x1.0,init,4,531.3019,516.3495
D_k9_1od_x1.0,init,5,521.0372,516.3155
D_k9_1od_x1.0,init,6,521.8799,516.4885
D_k9_1od_x1.0,init,7,523.759,515.1965
D_k9_1od_x1.0,init,8,528.4401,514.361
D_k9_1od_x1.0,init,9,526.075,514.3865
D_k9_1od_x1.0,mutation,0,525.9082000000001,515.9135
D_k9_1od_x1.0,mutation,1,524.5198,513.019
D_k9_1od_x1.0,mutation,2,526.8181999999999,516.6245
D_k9_1od_x1.0,mutation,3,522.2293999999999,512.5365
D_k9_1od_x1.0,mutation,4,522.7864000000001,514.836
D_k9_1od_x1.0,mutation,5,528.79,508.6205
D_k9_1od_x1.0,mutation,6,521.4592,515.838
D_k9_1od_x1.0,mutation,7,520.3572,508.9535
D_k9_1od_x1.0,mutation,8,526.9514999999999,515.044
D_k9_1od_x1.0,mutation,9,521.1247999999999,511.1855
D_k9_1od_x1.0,none,0,521.1247999999999,511.1855
D_k9_1od_x1.0,none,1,523.8268,512.872
D_k9_1od_x1.0,none,2,523.1589,513.019
D_k9_1od_x1.0,none,3,523.2424,515.6435
D_k9_1od_x1.0,none,4,521.382,516.3155
D_k9_1od_x1.0,none,5,528.79,508.6205
D_k9_1od_x1.0,none,6,535.2407000000001,517.0215
D_k9_1od_x1.0,none,7,528.8987,517.4955
D_k9_1od_x1.0,none,8,527.126,517.359
D_k9_1od_x1.0,none,9,525.5346999999999,512.742
D_k9_1od_x1.2,both,0,527.8973333333333,518.02
D_k9_1od_x1.2,both,1,526.6764166666667,516.3854166666666
D_k9_1od_x1.2,both,2,528.9678333333334,518.35375
D_k9_1od_x1.2,both,3,531.1963333333333,518.35375
D_k9_1od_x1.2,both,4,530.3795833333334,514.9029166666667
D_k9_1od_x1.2,both,5,525.34475,517.2108333333333
D_k9_1od_x1.2,both,6,525.2001666666667,516.9095833333333
D_k9_1od_x1.2,both,7,525.34475,517.2108333333333
D_k9_1od_x1.2,both,8,530.3795833333334,514.9029166666667
D_k9_1od_x1.2,both,9,525.941,518.7533333333333
D_k9_1od_x1.2,init,0,521.7331666666666,516.11375
D_k9_1od_x1.2,init,1,523.1776666666667,517.5733333333334
D_k9_1od_x1.2,init,2,524.4951666666667,520.03625
D_k9_1od_x1.2,init,3,525.7615,516.9745833333334
D_k9_1od_x1.2,init,4,522.6399166666666,516.2820833333334
D_k9_1od_x1.2,init,5,523.9490833333333,517.0133333333333
D_k9_1od_x1.2,init,6,523.971,517.5745833333333
D_k9_1od_x1.2,init,7,528.768,519.0158333333334
D_k9_1od_x1.2,init,8,522.95075,517.72375
D_k9_1od_x1.2,init,9,521.9098333333334,516.5845833333333
D_k9_1od_x1.2,mutation,0,527.6230833333333,520.43125
D_k9_1od_x1.2,mutation,1,527.0598333333334,518.3691666666666
D_k9_1od_x1.2,mutation,2,526.4506666666666,516.8591666666666
D_k9_1od_x1.2,mutation,3,521.7456666666667,513.76875
D_k9_1od_x1.2,mutation,4,528.92,514.9029166666667
D_k9_1od_x1.2,mutation,5,527.7681666666666,519.33625
D_k9_1od_x1.2,mutation,6,524.39175,517.755
D_k9_1od_x1.2,mutation,7,525.4293333333333,517.2108333333333
D_k9_1od_x1.2,mutation,8,529.4934999999999,517.9929166666667
D_k9_1od_x1.2,mutation,9,528.1328333333333,518.7466666666667
D_k9_1od_x1.2,none,0,524.7827500000001,520.73875
D_k9_1od_x1.2,none,1,530.2854166666667,515.7016666666667
D_k9_1od_x1.2,none,2,524.3615,517.5745833333333
D_k9_1od_x1.2,none,3,529.8926666666666,519.0095833333334
D_k9_1od_x1.2,none,4,530.5633333333333,514.9029166666667
D_k9_1od_x1.2,none,5,530.4815000000001,520.14125
D_k9_1od_x1.2,none,6,524.1411666666667,518.68375
D_k9_1od_x1.2,none,7,514.7720833333333,511.3041666666667
D_k9_1od_x1.2,none,8,528.62725,518.9979166666667
D_k9_1od_x1.2,none,9,525.4902500000001,516.8354166666667
D_k9_2od_x0.8,both,0,730.73625,716.956875
D_k9_2od_x0.8,both,1,729.424625,716.855
D_k9_2od_x0.8,both,2,724.534375,714.284375
D_k9_2od_x0.8,both,3,731.8190000000001,717.5075
D_k9_2od_x0.8,both,4,731.5476249999999,717.065
D_k9_2od_x0.8,both,5,729.102625,717.2675
D_k9_2od_x0.8,both,6,724.534375,716.06375
D_k9_2od_x0.8,both,7,731.6800000000001,719.4875
D_k9_2od_x0.8,both,8,725.42375,717.489375
D_k9_2od_x0.8,both,9,729.098,716.145
D_k9_2od_x0.8,init,0,731.34325,718.7725
D_k9_2od_x0.8,init,1,725.2702499999999,719.055625
D_k9_2od_x0.8,init,2,729.3697500000001,715.57375
D_k9_2od_x0.8,init,3,731.6800000000001,719.4875
D_k9_2od_x0.8,init,4,732.0717500000001,717.5075
D_k9_2od_x0.8,init,5,729.835125,720.145
D_k9_2od_x0.8,init,6,729.005375,717.5075
D_k9_2od_x0.8,init,7,729.392875,717.265
D_k9_2od_x0.8,init,8,731.915875,716.5925
D_k9_2od_x0.8,init,9,725.4190000000001,716.73625
D_k9_2od_x0.8,mutation,0,733.42025,717.5075
D_k9_2od_x0.8,mutation,1,732.6212499999999,717.5475
D_k9_2od_x0.8,mutation,2,731.78675,717.5075
D_k9_2od_x0.8,mutation,3,730.16775,717.5075
D_k9_2od_x0.8,mutation,4,728.5604999999999,716.145
D_k9_2od_x0.8,mutation,5,725.408625,718.514375
D_k9_2od_x0.8,mutation,6,732.038625,714.8525
D_k9_2od_x0.8,mutation,7,727.28175,716.089375
D_k9_2od_x0.8,mutation,8,724.534375,716.06375
D_k9_2od_x0.8,mutation,9,736.6666250000001,717.399375
D_k9_2od_x0.8,none,0,730.733125,717.183125
D_k9_2od_x0.8,none,1,731.802625,718.514375
D_k9_2od_x0.8,none,2,735.7871250000001,718.615625
D_k9_2od_x0.8,none,3,725.40525,712.440625
D_k9_2od_x0.8,none,4,731.888,717.878125
D_k9_2od_x0.8,none,5,729.93275,718.92625
D_k9_2od_x0.8,none,6,724.290625,716.34125
D_k9_2od_x0.8,none,7,729.4185,719.93375
D_k9_2od_x0.8,none,8,740.9795,720.985625
D_k9_2od_x0.8,none,9,730.402625,719.290625
D_k9_2od_x1.0,both,0,735.1513,724.3435
D_k9_2od_x1.0,both,1,739.1360000000001,723.3745
D_k9_2od_x1.0,both,2,740.5473,727.7125
D_k9_2od_x1.0,both,3,737.7977,727.4415
D_k9_2od_x1.0,both,4,734.0323000000001,726.104
D_k9_2od_x1.0,both,5,738.1995,727.3835
D_k9_2od_x1.0,both,6,740.0373999999999,730.5425
D_k9_2od_x1.0,both,7,742.1899,728.515
D_k9_2od_x1.0,both,8,733.3482,722.654
D_k9_2od_x1.0,both,9,740.3884,727.3145
D_k9_2od_x1.0,init,0,740.1235,727.4425
D_k9_2od_x1.0,init,1,739.2942,725.236
D_k9_2od_x1.0,init,2,734.8313,728.41
D_k9_2od_x1.0,init,3,737.613,728.48
D_k9_2od_x1.0,init,4,738.0023,729.3305
D_k9_2od_x1.0,init,5,737.3629,728.6105
D_k9_2od_x1.0,init,6,735.637,726.7515
D_k9_2od_x1.0,init,7,741.1565,725.428
D_k9_2od_x1.0,init,8,741.7411,726.179
D_k9_2od_x1.0,init,9,747.665,728.1235
D_k9_2od_x1.0,mutation,0,738.1566,726.7585
D_k9_2od_x1.0,mutation,1,735.1967,727.17
D_k9_2od_x1.0,mutation,2,739.5751,725.1895
D_k9_2od_x1.0,mutation,3,734.1504,724.7415
D_k9_2od_x1.0,mutation,4,739.7039000000001,725.8335
D_k9_2od_x1.0,mutation,5,734.0635,727.704
D_k9_2od_x1.0,mutation,6,737.2819999999999,730.2095
D_k9_2od_x1.0,mutation,7,732.9788,725.9875
D_k9_2od_x1.0,mutation,8,738.01,727.8155
D_k9_2od_x1.0,mutation,9,739.2183,723.754
D_k9_2od_x1.0,none,0,737.8018,729.136
D_k9_2od_x1.0,none,1,736.6908999999999,724.9385
D_k9_2od_x1.0,none,2,739.5684,727.3145
D_k9_2od_x1.0,none,3,746.4952000000001,728.3575
D_k9_2od_x1.0,none,4,737.2225000000001,727.9375
D_k9_2od_x1.0,none,5,738.9876,727.6875
D_k9_2od_x1.0,none,6,739.9574,725.479
D_k9_2od_x1.0,none,7,733.9357,729.727
D_k9_2od_x1.0,none,8,738.4839,727.609
D_k9_2od_x1.0,none,9,738.4159999999999,726.042
D_k9_2od_x1.2,both,0,740.731,729.705
D_k9_2od_x1.2,both,1,739.708,732.0695833333333
D_k9_2od_x1.2,both,2,738.341,731.5441666666667
D_k9_2od_x1.2,both,3,745.6165,735.08625
D_k9_2od_x1.2,both,4,736.9529166666667,732.8408333333333
D_k9_2od_x1.2,both,5,739.7798333333334,729.705
D_k9_2od_x1.2,both,6,741.2974166666667,733.5966666666667
D_k9_2od_x1.2,both,7,736.1795833333333,730.7295833333334
D_k9_2od_x1.2,both,8,745.10275,733.84625
D_k9_2od_x1.2,both,9,739.947,733.9666666666667
D_k9_2od_x1.2,init,0,743.2695833333333,734.0291666666667
D_k9_2od_x1.2,init,1,742.4191666666667,734.5316666666666
D_k9_2od_x1.2,init,2,738.5746666666666,730.4533333333334
D_k9_2od_x1.2,init,3,738.3915833333333,733.7645833333333
D_k9_2od_x1.2,init,4,736.8734999999999,731.9195833333333
D_k9_2od_x1.2,init,5,743.4418333333333,732.4029166666667
D_k9_2od_x1.2,init,6,736.2545,730.7604166666666
D_k9_2od_x1.2,init,7,745.0360833333333,734.755
D_k9_2od_x1.2,init,8,741.56675,730.4804166666667
D_k9_2od_x1.2,init,9,740.80475,734.8370833333333
D_k9_2od_x1.2,mutation,0,737.1214166666666,730.7604166666666
D_k9_2od_x1.2,mutation,1,743.3231666666667,733.9975
D_k9_2od_x1.2,mutation,2,745.33875,733.4679166666666
D_k9_2od_x1.2,mutation,3,741.8296666666668,732.4029166666667
D_k9_2od_x1.2,mutation,4,739.93075,726.775
D_k9_2od_x1.2,mutation,5,747.7194999999999,732.6295833333334
D_k9_2od_x1.2,mutation,6,745.1009166666666,733.3775
D_k9_2od_x1.2,mutation,7,745.2121666666667,733.5575
D_k9_2od_x1.2,mutation,8,740.731,729.705
D_k9_2od_x1.2,mutation,9,736.2545,732.485
D_k9_2od_x1.2,none,0,743.97875,731.9441666666667
D_k9_2od_x1.2,none,1,741.6160833333333,731.04375
D_k9_2od_x1.2,none,2,743.7553333333333,732.47625
D_k9_2od_x1.2,none,3,738.8340000000001,736.29375
D_k9_2od_x1.2,none,4,742.2723333333333,729.1941666666667
D_k9_2od_x1.2,none,5,741.7246666666667,732.8695833333334
D_k9_2od_x1.2,none,6,743.7569166666666,737.3670833333333
D_k9_2od_x1.2,none,7,744.51125,734.2745833333333
D_k9_2od_x1.2,none,8,742.3336666666667,730.6595833333333
D_k9_2od_x1.2,none,9,748.128,733.0558333333333
D_k9_3od_x0.8,both,0,517.730875,488.081875
D_k9_3od_x0.8,both,1,500.69849999999997,486.42875
D_k9_3od_x0.8,both,2,524.890625,494.205625
D_k9_3od_x0.8,both,3,501.08025,495.87375
D_k9_3od_x0.8,both,4,511.953,494.513125
D_k9_3od_x0.8,both,5,530.95975,497.685
D_k9_3od_x0.8,both,6,506.45325,499.88
D_k9_3od_x0.8,both,7,508.82300000000004,487.288125
D_k9_3od_x0.8,both,8,514.0632499999999,495.693125
D_k9_3od_x0.8,both,9,521.05075,492.82625
D_k9_3od_x0.8,init,0,526.1564999999999,494.914375
D_k9_3od_x0.8,init,1,520.185125,490.175
D_k9_3od_x0.8,init,2,525.7529999999999,495.50875
D_k9_3od_x0.8,init,3,536.9915,491.9075
D_k9_3od_x0.8,init,4,510.55562499999996,496.0175
D_k9_3od_x0.8,init,5,515.089625,486.525625
D_k9_3od_x0.8,init,6,531.5605,492.03625
D_k9_3od_x0.8,init,7,515.1203750000001,495.71875
D_k9_3od_x0.8,init,8,512.626,490.159375
D_k9_3od_x0.8,init,9,513.593125,500.698125
D_k9_3od_x0.8,mutation,0,531.288375,493.161875
D_k9_3od_x0.8,mutation,1,517.977125,492.736875
D_k9_3od_x0.8,mutation,2,504.89887500000003,486.82875
D_k9_3od_x0.8,mutation,3,527.807375,495.36625
D_k9_3od_x0.8,mutation,4,514.55525,489.71
D_k9_3od_x0.8,mutation,5,507.12275,496.431875
D_k9_3od_x0.8,mutation,6,508.958375,487.288125
D_k9_3od_x0.8,mutation,7,510.804,488.703125
D_k9_3od_x0.8,mutation,8,507.70574999999997,496.431875
D_k9_3od_x0.8,mutation,9,510.451,494.513125
D_k9_3od_x0.8,none,0,510.86062499999997,495.075
D_k9_3od_x0.8,none,1,530.02575,489.09375
D_k9_3od_x0.8,none,2,528.7372499999999,494.79
D_k9_3od_x0.8,none,3,520.878875,488.831875
D_k9_3od_x0.8,none,4,520.268,490.721875
D_k9_3od_x0.8,none,5,509.906125,492.540625
D_k9_3od_x0.8,none,6,517.727125,491.664375
D_k9_3od_x0.8,none,7,514.681375,503.1775
D_k9_3od_x0.8,none,8,528.120625,494.946875
D_k9_3od_x0.8,none,9,518.05675,496.515
D_k9_3od_x1.0,both,0,635.351,595.713
D_k9_3od_x1.0,both,1,636.1461999999999,596.5555
D_k9_3od_x1.0,both,2,645.4616,602.165
D_k9_3od_x1.0,both,3,637.9246,590.5355
D_k9_3od_x1.0,both,4,629.1404,593.279
D_k9_3od_x1.0,both,5,628.5431000000001,594.7005
D_k9_3od_x1.0,both,6,623.9293,599.204
D_k9_3od_x1.0,both,7,619.6709,597.452
D_k9_3od_x1.0,both,8,623.5068,589.4415
D_k9_3od_x1.0,both,9,635.9991,594.8775
D_k9_3od_x1.0,init,0,629.7337,580.1595
D_k9_3od_x1.0,init,1,649.0260000000001,591.759
D_k9_3od_x1.0,init,2,644.4657,596.2995
D_k9_3od_x1.0,init,3,659.9733,598.2185
D_k9_3od_x1.0,init,4,608.1677999999999,593.796
D_k9_3od_x1.0,init,5,641.0854,608.7345
D_k9_3od_x1.0,init,6,623.576,601.0295
D_k9_3od_x1.0,init,7,624.2053,599.828
D_k9_3od_x1.0,init,8,642.9159,601.7905
D_k9_3od_x1.0,init,9,622.4053,593.4305
D_k9_3od_x1.0,mutation,0,614.6832,610.9455
D_k9_3od_x1.0,mutation,1,634.9460999999999,598.6745
D_k9_3od_x1.0,mutation,2,617.9521,598.364
D_k9_3od_x1.0,mutation,3,623.5703000000001,590.9485
D_k9_3od_x1.0,mutation,4,646.6353,602.535
D_k9_3od_x1.0,mutation,5,631.1542,601.4345
D_k9_3od_x1.0,mutation,6,625.1748,601.4985
D_k9_3od_x1.0,mutation,7,632.12,599.4925
D_k9_3od_x1.0,mutation,8,626.0498,596.2455
D_k9_3od_x1.0,mutation,9,623.423,598.9065
D_k9_3od_x1.0,none,0,618.8221,591.3895
D_k9_3od_x1.0,none,1,625.6715,590.085
D_k9_3od_x1.0,none,2,657.703,602.878
D_k9_3od_x1.0,none,3,642.8085,611.245
D_k9_3od_x1.0,none,4,635.2849,610.6445
D_k9_3od_x1.0,none,5,619.4458999999999,603.4415
D_k9_3od_x1.0,none,6,644.5538,596.391
D_k9_3od_x1.0,none,7,615.3362,592.2565
D_k9_3od_x1.0,none,8,637.4308,602.809
D_k9_3od_x1.0,none,9,643.1921,606.4555
D_k9_3od_x1.2,both,0,689.2537500000001,675.7425
D_k9_3od_x1.2,both,1,681.19475,674.2033333333334
D_k9_3od_x1.2,both,2,687.1341666666667,667.4633333333334
D_k9_3od_x1.2,both,3,681.9329166666666,667.9395833333333
D_k9_3od_x1.2,both,4,690.0239166666667,668.58625
D_k9_3od_x1.2,both,5,682.1065833333333,663.85875
D_k9_3od_x1.2,both,6,693.8058333333333,672.9654166666667
D_k9_3od_x1.2,both,7,679.20425,666.4483333333334
D_k9_3od_x1.2,both,8,689.0569166666667,670.9716666666667
D_k9_3od_x1.2,both,9,691.2059166666667,674.3495833333334
D_k9_3od_x1.2,init,0,688.5190833333334,673.1245833333334
D_k9_3od_x1.2,init,1,705.4590833333334,672.5483333333333
D_k9_3od_x1.2,init,2,687.3303333333333,670.2295833333334
D_k9_3od_x1.2,init,3,693.2705833333333,672.62375
D_k9_3od_x1.2,init,4,677.6315833333334,671.2183333333334
D_k9_3od_x1.2,init,5,684.54525,677.665
D_k9_3od_x1.2,init,6,685.4154166666667,672.1866666666666
D_k9_3od_x1.2,init,7,694.99425,671.2058333333333
D_k9_3od_x1.2,init,8,690.28,674.6758333333333
D_k9_3od_x1.2,init,9,691.46775,669.47125
D_k9_3od_x1.2,mutation,0,688.6498333333333,671.3633333333333
D_k9_3od_x1.2,mutation,1,690.1666666666666,668.3204166666667
D_k9_3od_x1.2,mutation,2,690.3229166666667,667.8170833333334
D_k9_3od_x1.2,mutation,3,700.9896666666666,666.865
D_k9_3od_x1.2,mutation,4,692.9249166666666,670.7929166666667
D_k9_3od_x1.2,mutation,5,686.5486666666667,668.7425
D_k9_3od_x1.2,mutation,6,680.1701666666667,667.71625
D_k9_3od_x1.2,mutation,7,688.146,663.3733333333333
D_k9_3od_x1.2,mutation,8,701.0995,669.1725
D_k9_3od_x1.2,mutation,9,681.6063333333334,668.6275
D_k9_3od_x1.2,none,0,685.4756666666666,670.1345833333334
D_k9_3od_x1.2,none,1,692.8893333333333,674.9004166666666
D_k9_3od_x1.2,none,2,691.5294166666666,671.9154166666667
D_k9_3od_x1.2,none,3,689.1515833333334,668.6995833333333
D_k9_3od_x1.2,none,4,689.6195,673.9125
D_k9_3od_x1.2,none,5,706.2864166666666,669.3716666666667
D_k9_3od_x1.2,none,6,692.1484166666667,673.5254166666666
D_k9_3od_x1.2,none,7,688.4875833333333,666.9358333333333
