gen,best_pred,mean_pred
145,-529.933020,-598.935209
146,-529.933020,-604.065618
147,-529.933020,-602.324837
148,-529.933020,-605.313228
149,-529.933020,-602.066596
150,-529.933020,-604.140306
151,-529.933020,-601.822639
152,-529.933020,-604.401675
153,-529.933020,-601.620078
154,-529.933020,-601.867074
155,-529.933020,-603.532085
156,-529.933020,-605.012640
157,-529.933020,-603.387883
158,-529.933020,-602.111778
159,-529.933020,-605.794004
160,-529.933020,-603.314109
161,-529.933020,-603.421386
162,-529.933020,-605.510691
163,-527.168890,-601.505965
164,-527.168890,-601.304387
165,-527.168890,-603.685920
166,-527.168890,-604.758599
167,-527.168890,-604.667891
168,-527.168890,-603.189949
169,-527.168890,-604.556246
170,-527.168890,-605.803767
171,-527.168890,-603.777448
172,-527.168890,-602.374926
173,-527.168890,-600.262419
174,-527.168890,-604.235964
175,-527.168890,-603.823733
176,-527.168890,-604.588164
177,-527.168890,-604.630005
178,-527.168890,-602.834328
179,-527.168890,-600.206572
180,-527.168890,-600.374422
181,-527.168890,-603.559681
182,-527.168890,-604.306069
183,-527.168890,-604.814615
184,-527.168890,-602.243617
185,-527.168890,-600.960191
186,-527.168890,-605.205789
187,-527.168890,-605.284724
188,-527.168890,-601.889389
189,-527.168890,-605.386687
190,-527.168890,-593.108263
191,-527.168890,-601.631468
192,-527.168890,-602.487951
193,-527.168890,-595.970754
194,-527.168890,-603.953739
195,-527.168890,-603.867106
196,-527.168890,-601.289311
197,-527.168890,-603.186933
198,-527.168890,-604.082876
199,-527.168890,-604.430895
200,-527.168890,-602.526001
