gen,best_pred,mean_pred
86,-534.660518,-602.280080
87,-534.660518,-600.543324
88,-534.660518,-599.692657
89,-534.660518,-604.814276
90,-534.660518,-603.302919
91,-534.660518,-602.718036
92,-534.660518,-604.820005
93,-534.660518,-598.844229
94,-534.660518,-605.228676
95,-534.660518,-600.910259
96,-534.660518,-599.675519
97,-534.660518,-597.180940
98,-534.660518,-599.269960
99,-534.660518,-601.860343
100,-534.660518,-606.398036
101,-534.660518,-603.016583
102,-534.660518,-601.666405
103,-534.660518,-603.577490
104,-534.660518,-605.417659
105,-534.660518,-600.812980
106,-534.660518,-605.146798
107,-534.660518,-602.429376
108,-534.660518,-604.561715
109,-534.660518,-605.546338
110,-534.660518,-599.477239
111,-534.660518,-605.073529
112,-534.660518,-603.302556
113,-534.660518,-599.256731
114,-534.660518,-598.344700
115,-534.660518,-602.976567
116,-534.660518,-604.042471
117,-534.660518,-604.899552
118,-534.660518,-605.014528
119,-534.660518,-606.609560
120,-534.660518,-604.116019
121,-534.660518,-603.188008
122,-534.660518,-600.880130
123,-534.660518,-604.384362
124,-534.660518,-601.318280
125,-534.660518,-605.992708
126,-534.660518,-605.887197
127,-534.660518,-602.624287
128,-534.660518,-601.745780
129,-534.660518,-604.993256
130,-534.660518,-602.247533
131,-534.660518,-601.519753
132,-534.660518,-600.829744
133,-534.660518,-597.538358
134,-534.660518,-599.292207
135,-534.660518,-600.593526
136,-534.660518,-603.227615
137,-534.660518,-603.194192
138,-534.660518,-602.347236
139,-534.660518,-595.333341
140,-534.660518,-603.279551
141,-534.660518,-604.807251
142,-534.660518,-604.451455
143,-534.660518,-604.315773
144,-534.660518,-599.419080
145,-534.660518,-603.466248
146,-534.660518,-602.380704
147,-534.660518,-602.833714
148,-534.660518,-604.860574
149,-534.660518,-602.983136
150,-534.660518,-605.672345
151,-534.660518,-605.137907
152,-534.660518,-602.156119
153,-534.660518,-605.816929
154,-534.660518,-604.758173
155,-534.660518,-604.786758
156,-534.660518,-602.968986
157,-534.660518,-603.010282
158,-534.660518,-604.704343
159,-534.660518,-597.406557
160,-534.660518,-599.444402
161,-534.660518,-601.347104
162,-534.660518,-604.856456
163,-534.660518,-602.128487
164,-534.660518,-601.994143
165,-534.660518,-603.404431
166,-534.660518,-601.215754
167,-534.660518,-599.378743
168,-534.660518,-601.400967
169,-534.660518,-601.593924
170,-534.660518,-599.178443
171,-534.660518,-599.733846
172,-534.660518,-604.212357
173,-534.660518,-603.028041
174,-534.660518,-604.112298
175,-534.660518,-604.626545
176,-534.660518,-603.028482
177,-534.660518,-596.288145
178,-534.660518,-604.518328
179,-534.660518,-605.387934
180,-534.660518,-605.071067
181,-534.660518,-602.889115
182,-534.660518,-603.678257
183,-534.660518,-604.269677
184,-534.660518,-602.464890
185,-534.660518,-602.788176
186,-534.660518,-604.163501
187,-534.660518,-601.722784
188,-534.660518,-601.732647
189,-534.660518,-605.678638
190,-534.660518,-603.671033
191,-534.660518,-601.464870
192,-534.660518,-602.654911
193,-534.660518,-604.522385
194,-534.660518,-606.034657
195,-534.660518,-600.603210
196,-534.660518,-604.742093
197,-534.660518,-602.823370
198,-534.660518,-601.292690
199,-534.660518,-605.566273
200,-534.660518,-598.187156
