instance,arm,run_seed,sol_id,att_default,sumo_seed,att
B_k9_3od_x1.0,sa,1,S041,464.76,103,483.358
B_k9_3od_x1.0,sa,1,S041,464.76,104,479.0165
B_k9_3od_x1.0,sa,1,S041,464.76,105,499.1035
B_k9_3od_x1.0,sa,1,S041,464.76,106,481.411
B_k9_3od_x1.0,sa,1,S041,464.76,107,515.7185
B_k9_3od_x1.0,sa,1,S041,464.76,108,485.0275
B_k9_3od_x1.0,sa,1,S041,464.76,109,485.8145
B_k9_3od_x1.0,sa,1,S041,464.76,110,487.4795
B_k9_3od_x1.0,sa,2,S042,473.359,101,502.7585
B_k9_3od_x1.0,sa,2,S042,473.359,102,520.831
B_k9_3od_x1.0,sa,2,S042,473.359,103,519.6955
B_k9_3od_x1.0,sa,2,S042,473.359,104,511.9065
B_k9_3od_x1.0,sa,2,S042,473.359,105,508.214
B_k9_3od_x1.0,sa,2,S042,473.359,106,540.059
B_k9_3od_x1.0,sa,2,S042,473.359,107,545.002
B_k9_3od_x1.0,sa,2,S042,473.359,108,510.545
B_k9_3od_x1.0,sa,2,S042,473.359,109,540.073
B_k9_3od_x1.0,sa,2,S042,473.359,110,526.8595
B_k9_3od_x1.0,sa,3,S043,479.8495,101,492.256
B_k9_3od_x1.0,sa,3,S043,479.8495,102,499.3155
B_k9_3od_x1.0,sa,3,S043,479.8495,103,511.3135
B_k9_3od_x1.0,sa,3,S043,479.8495,104,489.3425
B_k9_3od_x1.0,sa,3,S043,479.8495,105,490.142
B_k9_3od_x1.0,sa,3,S043,479.8495,106,502.434
B_k9_3od_x1.0,sa,3,S043,479.8495,107,522.9185
B_k9_3od_x1.0,sa,3,S043,479.8495,108,505.132
B_k9_3od_x1.0,sa,3,S043,479.8495,109,530.302
B_k9_3od_x1.0,sa,3,S043,479.8495,110,505.6025
