instance,arm,run_seed,sol_id,att_default,sumo_seed,att
A_k4_3od_x1.0,none,9,S019,230.928,102,248.347
A_k4_3od_x1.0,none,9,S019,230.928,103,230.372
A_k4_3od_x1.0,none,9,S019,230.928,104,239.281
A_k4_3od_x1.0,none,9,S019,230.928,105,238.671
A_k4_3od_x1.0,none,9,S019,230.928,106,250.64
A_k4_3od_x1.0,none,9,S019,230.928,107,235.353
A_k4_3od_x1.0,none,9,S019,230.928,108,241.632
A_k4_3od_x1.0,none,9,S019,230.928,109,241.81
A_k4_3od_x1.0,none,9,S019,230.928,110,239.388
A_k4_3od_x1.0,sa,0,S021,229.978,101,246.492
A_k4_3od_x1.0,sa,0,S021,229.978,102,239.501
A_k4_3od_x1.0,sa,0,S021,229.978,103,255.843
A_k4_3od_x1.0,sa,0,S021,229.978,104,233.839
A_k4_3od_x1.0,sa,0,S021,229.978,105,243.83
A_k4_3od_x1.0,sa,0,S021,229.978,106,237.882
A_k4_3od_x1.0,sa,0,S021,229.978,107,246.135
A_k4_3od_x1.0,sa,0,S021,229.978,108,238.579
A_k4_3od_x1.0,sa,0,S021,229.978,109,256.006
A_k4_3od_x1.0,sa,0,S021,229.978,110,229.452
A_k4_3od_x1.0,sa,1,S021,229.978,101,246.492
A_k4_3od_x1.0,sa,1,S021,229.978,102,239.501
A_k4_3od_x1.0,sa,1,S021,229.978,103,255.843
A_k4_3od_x1.0,sa,1,S021,229.978,104,233.839
A_k4_3od_x1.0,sa,1,S021,229.978,105,243.83
A_k4_3od_x1.0,sa,1,S021,229.978,106,237.882
A_k4_3od_x1.0,sa,1,S021,229.978,107,246.135
A_k4_3od_x1.0,sa,1,S021,229.978,108,238.579
A_k4_3od_x1.0,sa,1,S021,229.978,109,256.006
A_k4_3od_x1.0,sa,1,S021,229.978,110,229.452
A_k4_3od_x1.0,sa,2,S020,223.893,101,211.583
A_k4_3od_x1.0,sa,2,S020,223.893,102,230.97
A_k4_3od_x1.0,sa,2,S020,223.893,103,216.545
A_k4_3od_x1.0,sa,2,S020,223.893,104,227.109
A_k4_3od_x1.0,sa,2,S020,223.893,105,216.556
A_k4_3od_x1.0,sa,2,S020,223.893,106,232.571
A_k4_3od_x1.0,sa,2,S020,223.893,107,235.132
A_k4_3od_x1.0,sa,2,S020,223.893,108,213.961
A_k4_3od_x1.0,sa,2,S020,223.893,109,225.968
A_k4_3od_x1.0,sa,2,S020,223.893,110,228.122
A_k4_3od_x1.0,sa,3,S020,223.893,101,211.583
A_k4_3od_x1.0,sa,3,S020,223.893,102,230.97
A_k4_3od_x1.0,sa,3,S020,223.893,103,216.545
A_k4_3od_x1.0,sa,3,S020,223.893,104,227.109
A_k4_3od_x1.0,sa,3,S020,223.893,105,216.556
A_k4_3od_x1.0,sa,3,S020,223.893,106,232.571
A_k4_3od_x1.0,sa,3,S020,223.893,107,235.132
A_k4_3od_x1.0,sa,3,S020,223.893,108,213.961
A_k4_3od_x1.0,sa,3,S020,223.893,109,225.968
A_k4_3od_x1.0,sa,3,S020,223.893,110,228.122
A_k4_3od_x1.0,sa,4,S020,223.893,101,211.583
A_k4_3od_x1.0,sa,4,S020,223.893,102,230.97
A_k4_3od_x1.0,sa,4,S020,223.893,103,216.545
A_k4_3od_x1.0,sa,4,S020,223.893,104,227.109
A_k4_3od_x1.0,sa,4,S020,223.893,105,216.556
A_k4_3od_x1.0,sa,4,S020,223.893,106,232.571
A_k4_3od_x1.0,sa,4,S020,223.893,107,235.132
A_k4_3od_x1.0,sa,4,S020,223.893,108,213.961
A_k4_3od_x1.0,sa,4,S020,223.893,109,225.968
A_k4_3od_x1.0,sa,4,S020,223.893,110,228.122
A_k4_3od_x1.0,sa,5,S029,231.718,101,260.374
A_k4_3od_x1.0,sa,5,S029,231.718,102,264.563
A_k4_3od_x1.0,sa,5,S029,231.718,103,262.279
A_k4_3od_x1.0,sa,5,S029,231.718,104,242.508
